Stand;Bundesland;Regierungsbezirk;Kreis;AGS;Bezeichnung;PLZ;Gemeinde;Verwaltungssitz;Straße;Abfrage Anschrift_PLZ;Ort;Fläche km2;Einwohner;Männlich;Weiblich;Je km2
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Dachau;09174146;Kreisangehörige Gemeinde;85254;Sulzemoos;Gemeinde Sulzemoos;Postfach 3;85254;Odelzhausen;19,04;2652;1361;1291;139
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Dachau;09174146;Kreisangehörige Gemeinde;85254;Sulzemoos;Verwaltungsgemeinschaft Odelzhausen;Schulstr. 14;85235;Odelzhausen;19,04;2652;1361;1291;139
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Dachau;09174147;Kreisangehörige Gemeinde;86567;Hilgertshausen-Tandern;Gemeinde Hilgertshausen-Tandern;Schrobenhausener Str. 9;86567;Hilgertshausen-Tandern;28,70;3145;1592;1553;110
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Dachau;09174150;Kreisangehörige Gemeinde;85256;Vierkirchen;Gemeinde Vierkirchen;Schulweg 1;85256;Vierkirchen;19,38;4292;2158;2134;221
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Dachau;09174151;Kreisangehörige Gemeinde;85258;Weichs;Gemeinde Weichs;Frühlingstr. 11;85258;Weichs;18,81;3112;1561;1551;165
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Ebersberg;09175111;Kreisangehörige Gemeinde;85646;Anzing;Gemeinde Anzing;Schulstr. 1;85646;Anzing;16,19;3591;1814;1777;222
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Ebersberg;09175112;Kreisangehörige Gemeinde;85617;Aßling;Gemeinde Aßling;Postfach 1128;85617;Aßling;31,38;4265;2088;2177;136
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Ebersberg;09175112;Kreisangehörige Gemeinde;85617;Aßling;Verwaltungsgemeinschaft Aßling;Bahnhofstr. 1;85617;Aßling;31,38;4265;2088;2177;136
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Ebersberg;09175113;Kreisangehörige Gemeinde;85625;Baiern;Gemeinde Baiern;Postfach 1120;85625;Glonn;19,96;1485;774;711;74
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Ebersberg;09175113;Kreisangehörige Gemeinde;85625;Baiern;Verwaltungsgemeinschaft Glonn;Marktplatz 1;85625;Glonn;19,96;1485;774;711;74
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Ebersberg;09175114;Kreisangehörige Gemeinde;85567;Bruck;Gemeinde Bruck;Postfach 1120;85567;Glonn;21,60;1160;570;590;54
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Ebersberg;09175114;Kreisangehörige Gemeinde;85567;Bruck;Verwaltungsgemeinschaft Glonn;Marktplatz 1;85625;Glonn;21,60;1160;570;590;54
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Ebersberg;09175115;Stadt;85560;Ebersberg, Stadt;Stadt Ebersberg;Postfach 1220;85560;Ebersberg;40,84;11228;5474;5754;275
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Ebersberg;09175116;Kreisangehörige Gemeinde;85658;Egmating;Gemeinde Egmating;Postfach 1120;85658;Glonn;19,16;2117;1067;1050;110
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Ebersberg;09175116;Kreisangehörige Gemeinde;85658;Egmating;Verwaltungsgemeinschaft Glonn;Marktplatz 1;85625;Glonn;19,16;2117;1067;1050;110
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Ebersberg;09175118;Kreisangehörige Gemeinde;85661;Forstinning;Gemeinde Forstinning;Mühldorfer Str. 4;85661;Forstinning;12,26;3467;1720;1747;283
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Ebersberg;09175119;Kreisangehörige Gemeinde;83553;Frauenneuharting;Gemeinde Frauenneuharting;Postfach 1128;83553;Aßling;22,68;1452;757;695;64
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Ebersberg;09175119;Kreisangehörige Gemeinde;83553;Frauenneuharting;Verwaltungsgemeinschaft Aßling;Bahnhofstr. 1;85617;Aßling;22,68;1452;757;695;64
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Ebersberg;09175121;Marktgemeinde;85625;Glonn, Markt;Markt Glonn;Postfach 1120;85625;Glonn;30,24;4335;2085;2250;143
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Ebersberg;09175121;Marktgemeinde;85625;Glonn, Markt;Verwaltungsgemeinschaft Glonn;Marktplatz 1;85625;Glonn;30,24;4335;2085;2250;143
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Ebersberg;09175122;Stadt;85567;Grafing b.München, Stadt;Stadt Grafing b.München;Marktplatz 28;85567;Grafing b.München;29,58;12682;6102;6580;429
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Ebersberg;09175123;Kreisangehörige Gemeinde;85664;Hohenlinden;Gemeinde Hohenlinden;Rathausplatz 1;85664;Hohenlinden;17,32;2809;1414;1395;162
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Ebersberg;09175124;Marktgemeinde;85614;Kirchseeon, Markt;Markt Kirchseeon;Rathausstraße 1;85614;Kirchseeon;17,92;9436;4673;4763;527
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Ebersberg;09175127;Marktgemeinde;85570;Markt Schwaben, Markt;Markt Markt Schwaben;Postfach 1106;85570;Markt Schwaben;10,86;11499;5673;5826;1059
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Ebersberg;09175128;Kreisangehörige Gemeinde;85665;Moosach;Gemeinde Moosach;Postfach 1120;85665;Glonn;18,21;1412;693;719;78
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Ebersberg;09175128;Kreisangehörige Gemeinde;85665;Moosach;Verwaltungsgemeinschaft Glonn;Marktplatz 1;85625;Glonn;18,21;1412;693;719;78
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Ebersberg;09175131;Kreisangehörige Gemeinde;85667;Oberpframmern;Gemeinde Oberpframmern;Postfach 1120;85667;Glonn;18,47;2181;1136;1045;118
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Ebersberg;09175131;Kreisangehörige Gemeinde;85667;Oberpframmern;Verwaltungsgemeinschaft Glonn;Marktplatz 1;85625;Glonn;18,47;2181;1136;1045;118
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Ebersberg;09175132;Kreisangehörige Gemeinde;85591;Vaterstetten;Gemeinde Vaterstetten;Postfach 1109;85591;Vaterstetten;34,09;21697;10627;11070;636
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Ebersberg;09175133;Kreisangehörige Gemeinde;85652;Pliening;Gemeinde Pliening;Postfach 1141;85652;Pliening;22,79;5064;2560;2504;222
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Ebersberg;09175135;Kreisangehörige Gemeinde;85586;Poing;Gemeinde Poing;Postfach 1164;85586;Poing;12,92;13022;6399;6623;1008
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Ebersberg;09175136;Kreisangehörige Gemeinde;83550;Emmering;Gemeinde Emmering;Postfach 1128;83550;Aßling;17,22;1422;720;702;83
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Ebersberg;09175136;Kreisangehörige Gemeinde;83550;Emmering;Verwaltungsgemeinschaft Aßling;Bahnhofstr. 1;85617;Aßling;17,22;1422;720;702;83
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Ebersberg;09175137;Kreisangehörige Gemeinde;85643;Steinhöring;Gemeinde Steinhöring;Postfach 1128;85643;Steinhöring;36,29;3906;1958;1948;108
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Ebersberg;09175139;Kreisangehörige Gemeinde;85604;Zorneding;Gemeinde Zorneding;Postfach 1261;85604;Zorneding;23,77;8855;4370;4485;373
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176111;Kreisangehörige Gemeinde;85111;Adelschlag;Gemeinde Adelschlag;Schulstr. 9;85111;Nassenfels;51,98;2768;1383;1385;53
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176111;Kreisangehörige Gemeinde;85111;Adelschlag;Verwaltungsgemeinschaft Nassenfels;Schulstr. 9;85128;Nassenfels;51,98;2768;1383;1385;53
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176112;Marktgemeinde;93336;Altmannstein, Markt;Markt Altmannstein;Marktplatz 4;93336;Altmannstein;114,25;6814;3412;3402;60
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176114;Stadt;92339;Beilngries, Stadt;Stadt Beilngries;Postfach 1128;92339;Beilngries;100,15;8652;4342;4310;86
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176116;Kreisangehörige Gemeinde;85113;Böhmfeld;Gemeinde Böhmfeld;Hofstetter Str. 3;85113;Böhmfeld;16,28;1620;814;806;100
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176116;Kreisangehörige Gemeinde;85113;Böhmfeld;Verwaltungsgemeinschaft Eitensheim;Eichstätter Str. 1;85117;Eitensheim;16,28;1620;814;806;100
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176118;Kreisangehörige Gemeinde;85114;Buxheim;Gemeinde Buxheim;Dorfplatz 2;85114;Buxheim;22,50;3577;1819;1758;159
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176120;Kreisangehörige Gemeinde;85095;Denkendorf;Gemeinde Denkendorf;Wassertal 2;85095;Denkendorf;47,86;4405;2207;2198;92
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176121;Marktgemeinde;91795;Dollnstein, Markt;Markt Dollnstein;Papst-Viktor-Str. 35;91795;Dollnstein;40,55;2794;1417;1377;69
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176122;Kreisangehörige Gemeinde;85116;Egweil;Gemeinde Egweil;Schulstr. 9;85116;Nassenfels;9,39;1071;530;541;114
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176122;Kreisangehörige Gemeinde;85116;Egweil;Verwaltungsgemeinschaft Nassenfels;Schulstr. 9;85128;Nassenfels;9,39;1071;530;541;114
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176123;Große Kreisstadt;85072;Eichstätt, Stadt;Große Kreisstadt Eichstätt;Postfach 1344;85072;Eichstätt;47,80;14103;6591;7512;295
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176124;Kreisangehörige Gemeinde;85117;Eitensheim;Gemeinde Eitensheim;Eichstätter Straße 1;85117;Eitensheim;15,72;2748;1384;1364;175
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176124;Kreisangehörige Gemeinde;85117;Eitensheim;Verwaltungsgemeinschaft Eitensheim;Eichstätter Str. 1;85117;Eitensheim;15,72;2748;1384;1364;175
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176126;Marktgemeinde;85080;Gaimersheim, Markt;Markt Gaimersheim;Marktplatz 3;85080;Gaimersheim;28,22;11114;5503;5611;394
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176129;Kreisangehörige Gemeinde;85098;Großmehring;Gemeinde Großmehring;Postfach 9;85098;Großmehring;47,42;6441;3253;3188;136
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176131;Kreisangehörige Gemeinde;85120;Hepberg;Gemeinde Hepberg;Schulstr. 5;85120;Hepberg;4,16;2472;1247;1225;594
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176132;Kreisangehörige Gemeinde;85122;Hitzhofen;Gemeinde Hitzhofen;Kirchweg 12;85122;Hitzhofen;33,80;2814;1440;1374;83
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176137;Marktgemeinde;85125;Kinding, Markt;Markt Kinding;Kipfenberger Str. 4;85125;Kinding;51,71;2482;1250;1232;48
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176138;Marktgemeinde;85110;Kipfenberg, Markt;Markt Kipfenberg;Postfach 27;85110;Kipfenberg;81,49;5655;2837;2818;69
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176139;Marktgemeinde;85092;Kösching, Markt;Markt Kösching;Marktplatz 1;85092;Kösching;55,63;8652;4256;4396;156
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176143;Kreisangehörige Gemeinde;85101;Lenting;Gemeinde Lenting;Postfach 1162;85101;Lenting;8,48;4772;2395;2377;563
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176147;Kreisangehörige Gemeinde;93349;Mindelstetten;Gemeinde Mindelstetten;Postfach 40;93349;Pförring;22,71;1631;831;800;72
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176147;Kreisangehörige Gemeinde;93349;Mindelstetten;Verwaltungsgemeinschaft Pförring;Marktplatz 1;85104;Pförring;22,71;1631;831;800;72
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176148;Marktgemeinde;91804;Mörnsheim, Markt;Markt Mörnsheim;Kastnerplatz 1;91804;Mörnsheim;33,48;1615;840;775;48
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176149;Marktgemeinde;85128;Nassenfels, Markt;Markt Nassenfels;Schulstr. 9;85128;Nassenfels;18,45;1912;977;935;104
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176149;Marktgemeinde;85128;Nassenfels, Markt;Verwaltungsgemeinschaft Nassenfels;Schulstr. 9;85128;Nassenfels;18,45;1912;977;935;104
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176150;Kreisangehörige Gemeinde;85129;Oberdolling;Gemeinde Oberdolling;Postfach 40;85129;Pförring;19,36;1230;587;643;64
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176150;Kreisangehörige Gemeinde;85129;Oberdolling;Verwaltungsgemeinschaft Pförring;Marktplatz 1;85104;Pförring;19,36;1230;587;643;64
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176153;Marktgemeinde;85104;Pförring, Markt;Markt Pförring;Postfach 40;85104;Pförring;43,54;3547;1808;1739;81
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176153;Marktgemeinde;85104;Pförring, Markt;Verwaltungsgemeinschaft Pförring;Marktplatz 1;85104;Pförring;43,54;3547;1808;1739;81
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176155;Kreisangehörige Gemeinde;85131;Pollenfeld;Gemeinde Pollenfeld;Pfahlstr. 17;85131;Eichstätt;45,68;2788;1433;1355;61
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176155;Kreisangehörige Gemeinde;85131;Pollenfeld;Verwaltungsgemeinschaft Eichstätt;Pfahlstr. 17;85072;Eichstätt;45,68;2788;1433;1355;61
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176160;Kreisangehörige Gemeinde;85132;Schernfeld;Gemeinde Schernfeld;Pfahlstr. 17;85132;Schernfeld;52,23;2990;1520;1470;57
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176160;Kreisangehörige Gemeinde;85132;Schernfeld;Verwaltungsgemeinschaft Eichstätt;Pfahlstr. 17;85072;Eichstätt;52,23;2990;1520;1470;57
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176161;Kreisangehörige Gemeinde;85134;Stammham;Gemeinde Stammham;Nürnberger Str. 3;85134;Stammham;39,04;3678;1853;1825;94
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176164;Marktgemeinde;85135;Titting, Markt;Markt Titting;Rathausplatz 1;85135;Titting;71,08;2658;1394;1264;37
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176165;Kreisangehörige Gemeinde;85137;Walting;Gemeinde Walting;Pfahlstr. 17;85137;Eichstätt;39,76;2377;1220;1157;60
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176165;Kreisangehörige Gemeinde;85137;Walting;Verwaltungsgemeinschaft Eichstätt;Pfahlstr. 17;85072;Eichstätt;39,76;2377;1220;1157;60
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176166;Marktgemeinde;91809;Wellheim, Markt;Markt Wellheim;Marktplatz 2;91809;Wellheim;33,82;2646;1303;1343;78
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Eichstätt;09176167;Kreisangehörige Gemeinde;85139;Wettstetten;Gemeinde Wettstetten;Kirchplatz 10;85139;Wettstetten;12,49;4785;2432;2353;383
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177112;Kreisangehörige Gemeinde;85459;Berglern;Gemeinde Berglern;Marktplatz 8;85459;Wartenberg;19,88;2539;1287;1252;128
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177112;Kreisangehörige Gemeinde;85459;Berglern;Verwaltungsgemeinschaft Wartenberg;Marktplatz 8;85456;Wartenberg;19,88;2539;1287;1252;128
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177113;Kreisangehörige Gemeinde;85461;Bockhorn;Gemeinde Bockhorn;Rathausplatz 1;85461;Bockhorn;47,15;3522;1762;1760;75
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177114;Kreisangehörige Gemeinde;85656;Buch a.Buchrain;Gemeinde Buch a.Buchrain;Fröbelweg 1;85656;Pastetten;22,75;1413;722;691;62
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177114;Kreisangehörige Gemeinde;85656;Buch a.Buchrain;Verwaltungsgemeinschaft Pastetten;Fröbelweg 1;85669;Pastetten;22,75;1413;722;691;62
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177115;Stadt;84405;Dorfen, Stadt;Stadt Dorfen;Postfach 1155;84405;Dorfen;99,56;13562;6836;6726;136
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177116;Kreisangehörige Gemeinde;85462;Eitting;Gemeinde Eitting;Tassilostr. 17;85462;Oberding;35,63;2392;1255;1137;67
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177116;Kreisangehörige Gemeinde;85462;Eitting;Verwaltungsgemeinschaft Oberding;Tassilostr. 17;85445;Oberding;35,63;2392;1255;1137;67
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177117;Stadt;85435;Erding, Stadt;Stadt Erding;Postfach 1151;85435;Erding;54,60;34020;16428;17592;623
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177118;Kreisangehörige Gemeinde;85464;Finsing;Gemeinde Finsing;Rathausplatz 1;85464;Finsing;23,18;4228;2158;2070;182
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177119;Kreisangehörige Gemeinde;85659;Forstern;Gemeinde Forstern;Hauptstr. 15;85659;Forstern;15,38;3242;1646;1596;211
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177120;Kreisangehörige Gemeinde;85447;Fraunberg;Gemeinde Fraunberg;Schulstr. 1;85447;Fraunberg;42,36;3335;1683;1652;79
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177121;Kreisangehörige Gemeinde;84432;Hohenpolding;Gemeinde Hohenpolding;Am Kirchberg 2;84432;Steinkirchen;27,42;1483;762;721;54
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177121;Kreisangehörige Gemeinde;84432;Hohenpolding;Verwaltungsgemeinschaft Steinkirchen;Am Kirchberg 2;84439;Steinkirchen;27,42;1483;762;721;54
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177122;Kreisangehörige Gemeinde;84416;Inning a.Holz;Gemeinde Inning a.Holz;Am Kirchberg 2;84416;Steinkirchen;11,83;1410;694;716;119
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177122;Kreisangehörige Gemeinde;84416;Inning a.Holz;Verwaltungsgemeinschaft Steinkirchen;Am Kirchberg 2;84439;Steinkirchen;11,83;1410;694;716;119
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177123;Marktgemeinde;84424;Isen, Markt;Markt Isen;Postfach 1153;84424;Isen;43,78;5295;2656;2639;121
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177124;Kreisangehörige Gemeinde;84434;Kirchberg;Gemeinde Kirchberg;Am Kirchberg 2;84434;Steinkirchen;17,09;906;481;425;53
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177124;Kreisangehörige Gemeinde;84434;Kirchberg;Verwaltungsgemeinschaft Steinkirchen;Am Kirchberg 2;84439;Steinkirchen;17,09;906;481;425;53
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177126;Kreisangehörige Gemeinde;85465;Langenpreising;Gemeinde Langenpreising;Marktplatz 8;85465;Wartenberg;27,50;2579;1320;1259;94
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177126;Kreisangehörige Gemeinde;85465;Langenpreising;Verwaltungsgemeinschaft Wartenberg;Marktplatz 8;85456;Wartenberg;27,50;2579;1320;1259;94
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177127;Kreisangehörige Gemeinde;84435;Lengdorf;Gemeinde Lengdorf;Bischof-Arn-Platz 1;84435;Lengdorf;33,94;2713;1375;1338;80
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177130;Kreisangehörige Gemeinde;85452;Moosinning;Gemeinde Moosinning;Erdinger Str. 30a;85452;Moosinning;39,97;5381;2718;2663;135
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177131;Kreisangehörige Gemeinde;85467;Neuching;Gemeinde Neuching;St.-Martin-Str. 9;85467;Neuching;19,67;2386;1234;1152;121
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177131;Kreisangehörige Gemeinde;85467;Neuching;Verwaltungsgemeinschaft Oberneuching;St.-Martin-Str. 9;85467;Neuching;19,67;2386;1234;1152;121
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177133;Kreisangehörige Gemeinde;85445;Oberding;Gemeinde Oberding;Tassilostr. 17;85445;Oberding;64,72;5380;2783;2597;83
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177133;Kreisangehörige Gemeinde;85445;Oberding;Verwaltungsgemeinschaft Oberding;Tassilostr. 17;85445;Oberding;64,72;5380;2783;2597;83
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177134;Kreisangehörige Gemeinde;85570;Ottenhofen;Gemeinde Ottenhofen;St.-Martin-Str. 9;85570;Neuching;10,27;1809;924;885;176
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177134;Kreisangehörige Gemeinde;85570;Ottenhofen;Verwaltungsgemeinschaft Oberneuching;St.-Martin-Str. 9;85467;Neuching;10,27;1809;924;885;176
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177135;Kreisangehörige Gemeinde;85669;Pastetten;Gemeinde Pastetten;Fröbelweg 1;85669;Pastetten;22,08;2420;1269;1151;110
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177135;Kreisangehörige Gemeinde;85669;Pastetten;Verwaltungsgemeinschaft Pastetten;Fröbelweg 1;85669;Pastetten;22,08;2420;1269;1151;110
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177137;Kreisangehörige Gemeinde;84427;Sankt Wolfgang;Gemeinde Sankt Wolfgang;Hauptstraße 9;84427;Sankt Wolfgang;46,32;4278;2152;2126;92
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177138;Kreisangehörige Gemeinde;84439;Steinkirchen;Gemeinde Steinkirchen;Am Kirchberg 2;84439;Steinkirchen;18,08;1140;565;575;63
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177138;Kreisangehörige Gemeinde;84439;Steinkirchen;Verwaltungsgemeinschaft Steinkirchen;Am Kirchberg 2;84439;Steinkirchen;18,08;1140;565;575;63
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177139;Kreisangehörige Gemeinde;84416;Taufkirchen (Vils);Gemeinde Taufkirchen (Vils);Rathausplatz 1;84416;Taufkirchen (Vils);70,18;8905;4496;4409;127
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177142;Kreisangehörige Gemeinde;85469;Walpertskirchen;Gemeinde Walpertskirchen;Erdinger Str. 8a (Hörlkofen);85469;Wörth;18,45;2050;1034;1016;111
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177142;Kreisangehörige Gemeinde;85469;Walpertskirchen;Verwaltungsgemeinschaft Hörlkofen;Erdinger Str. 8a (Hörlkofen);85457;Wörth;18,45;2050;1034;1016;111
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177143;Marktgemeinde;85456;Wartenberg, Markt;Markt Wartenberg;Marktplatz 8;85456;Wartenberg;17,89;4706;2363;2343;263
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177143;Marktgemeinde;85456;Wartenberg, Markt;Verwaltungsgemeinschaft Wartenberg;Marktplatz 8;85456;Wartenberg;17,89;4706;2363;2343;263
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177144;Kreisangehörige Gemeinde;85457;Wörth;Gemeinde Wörth;Erdinger Str. 8a (Hörlkofen);85457;Wörth;21,05;4450;2250;2200;211
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Erding;09177144;Kreisangehörige Gemeinde;85457;Wörth;Verwaltungsgemeinschaft Hörlkofen;Erdinger Str. 8a (Hörlkofen);85457;Wörth;21,05;4450;2250;2200;211
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Freising;09178113;Kreisangehörige Gemeinde;85391;Allershausen;Gemeinde Allershausen;Postfach 1143;85391;Allershausen;26,56;4947;2549;2398;186
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Freising;09178113;Kreisangehörige Gemeinde;85391;Allershausen;Verwaltungsgemeinschaft Allershausen;Johannes-Boos-Platz 6;85391;Allershausen;26,56;4947;2549;2398;186
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Freising;09178115;Kreisangehörige Gemeinde;85395;Attenkirchen;Gemeinde Attenkirchen;Rathausplatz 1;85395;Zolling;16,11;2676;1343;1333;166
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Freising;09178115;Kreisangehörige Gemeinde;85395;Attenkirchen;Verwaltungsgemeinschaft Zolling;Rathausplatz 1;85406;Zolling;16,11;2676;1343;1333;166
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Freising;09178116;Marktgemeinde;84072;Au i.d.Hallertau, Markt;Markt Au i. d. Hallertau;Postfach 11 78;84072;Au i.d.Hallertau;54,98;5571;2850;2721;101
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Freising;09178120;Kreisangehörige Gemeinde;85386;Eching;Gemeinde Eching;Postfach 1262;85386;Eching;37,32;12929;6532;6397;346
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Freising;09178122;Kreisangehörige Gemeinde;84104;Rudelzhausen;Gemeinde Rudelzhausen;Kirchplatz 10;84104;Rudelzhausen;40,80;3209;1607;1602;79
31.12.2008;Bayern;Reg.-Bez. Oberbayern;Freising;09178123;Kreisangehörige Gemeinde;85777;Fahrenzhausen;Gemeinde Fahrenzhausen;Hauptstr. 21;85777;Fahrenzhausen;37,64;4609;2338;2271;122
